transaction_id,customer_id,flavour_id,quantity_liters,transaction_date,transaction_country,transaction_town,postal_code,amount_dollar,generation_date,batch_number
24803,34,263,65000,6/28/24,CHINA,Chengdu,DCH0VR,777000,5/5/24,2
24804,22,220,79000,10/2/23,CANADA,Ottawa,CTAIBE,278000,5/5/24,2
24805,35,272,93000,1/3/25,INDIA,Delhi,PG9RCI,1392000,5/5/24,2
24806,68,50,56000,7/1/23,CANADA,Ottawa,K14KV3,680000,5/5/24,2
24807,38,208,57000,11/2/24,CHINA,Shanghai,8K4ZQR,1952000,5/6/24,2
24808,48,386,88000,9/11/24,JAPAN,Osaka,EFI91S,220000,5/5/24,2
24809,53,432,78000,10/31/24,SPAIN,Málaga,ZS4185,1151000,5/5/24,2
24810,47,113,24000,2/21/24,CANADA,Toronto,BBJ4E6,1039000,5/5/24,2
24811,32,44,78000,3/7/24,BRAZIL,São Paulo,HXFY0F,1836000,5/5/24,2
24812,15,29,16000,1/28/24,SPAIN,Málaga,SR0CZZ,918000,5/5/24,2
24813,6,320,42000,6/7/24,CANADA,Toronto,0N2RSB,1622000,5/5/24,2
24814,5,177,62000,9/3/23,CANADA,Ottawa,968ZOJ,76000,5/5/24,2
24815,48,412,60000,11/29/23,INDIA,Delhi,51F0SL,368000,5/5/24,2
24816,11,263,37000,7/10/23,CHINA,Beijing,OVLYGJ,607000,5/5/24,2
24817,46,80,81000,10/1/24,ISRAEL,Haifa,DOYLOL,870000,5/5/24,2
24818,47,329,10000,6/14/24,BRAZIL,Porto Alegre,FJ896Q,447000,5/5/24,2
24819,1,383,95000,5/20/23,BRAZIL,Porto Alegre,2ZLV3N,1304000,5/5/24,2
24820,61,108,76000,11/7/24,GERMANY,Cologne,I6SB4F,141000,5/5/24,2
24821,42,67,38000,7/2/24,INDIA,Kolkata,YGGXQB,553000,5/5/24,2
24822,23,237,90000,8/22/24,CHINA,Beijing,D9P50K,1780000,5/5/24,2
24823,52,146,68000,7/30/23,JAPAN,Nagoya,UDFJLA,892000,5/5/24,2
24824,43,50,2000,12/24/24,CHINA,Shanghai,6H2QB8,1247000,5/5/24,2
24825,59,460,75000,6/19/23,BRAZIL,Porto Alegre,5BMJH0,978000,5/5/24,2
24826,56,108,20000,4/7/23,GERMANY,Düsseldorf,947JK2,879000,5/5/24,2
24827,60,109,75000,8/29/23,ISRAEL,Ramat Gan,8NCZ2Q,779000,5/5/24,2
24828,61,351,8000,10/23/24,GERMANY,Munich,2CUXUP,302000,5/5/24,2
24829,47,495,70000,7/27/23,ISRAEL,Jerusalem,YV0LA8,992000,5/5/24,2
24830,31,102,4000,1/13/25,SPAIN,Málaga,ISDNNH,701000,5/5/24,2
24831,9,285,14000,1/2/25,GERMANY,Frankfurt,2GL69U,1043000,5/5/24,2
24832,46,214,30000,3/29/23,SPAIN,Granada,FSJQY3,351000,5/5/24,2
24833,22,210,33000,11/16/23,GERMANY,Cologne,7SE03H,187000,5/5/24,2
24834,17,348,35000,3/12/24,ISRAEL,Ramat Gan,JYDO78,392000,5/5/24,2
24835,70,424,15000,11/6/24,BRAZIL,Brasília,CFP40N,1718000,5/5/24,2
24836,33,139,10000,11/25/23,BRAZIL,Brasília,NR9MVY,126000,5/5/24,2
24837,9,302,76000,7/6/23,FRANCE,Bordeaux,N8ZCBS,116000,5/5/24,2
24838,40,252,16000,4/1/24,FRANCE,Strasbourg,83KOS5,2000,5/5/24,2
24839,16,461,44000,7/28/23,INDIA,Bangalore,BD1D96,836000,5/5/24,2
24840,6,311,84000,3/7/23,INDIA,Chennai,D0HT1A,1891000,5/5/24,2
24841,18,143,65000,12/23/24,INDIA,Mumbai,9VXVRA,839000,5/5/24,2
24842,38,343,87000,7/4/23,CHINA,Nanjing,LOX9PB,72000,5/5/24,2
24843,48,114,77000,10/16/23,ISRAEL,Haifa,8EKZ3B,1815000,5/5/24,2
24844,16,490,62000,2/27/23,SPAIN,Seville,UF1TA7,352000,5/5/24,2
24845,3,400,94000,7/26/24,SPAIN,Málaga,XECD64,922000,5/5/24,2
24846,69,163,73000,9/4/23,GERMANY,Hamburg,PU0SN1,831000,5/5/24,2
24847,30,44,91000,4/7/23,GERMANY,Frankfurt,ODLVFJ,752000,5/5/24,2
24848,17,142,49000,7/6/24,BRAZIL,Belém,X54F83,1599000,5/5/24,2
24849,44,113,52000,8/27/23,CANADA,Ottawa,FGAHTS,494000,5/5/24,2
24850,73,329,80000,5/23/24,SPAIN,Málaga,OPNS7L,457000,5/5/24,2
24851,56,447,73000,10/14/24,GERMANY,Cologne,OZ33IR,94000,5/5/24,2
24852,74,161,4000,9/13/24,FRANCE,Strasbourg,OU0RGC,359000,5/5/24,2
24853,61,407,60000,5/13/23,FRANCE,Marseille,YSRCUC,956000,5/5/24,2
24854,13,297,14000,9/7/23,CANADA,Montreal,8S383I,1744000,5/5/24,2
24855,27,332,21000,5/16/23,CANADA,Toronto,LA4MF4,886000,5/5/24,2
24856,59,276,91000,1/11/25,SPAIN,Málaga,34DMU3,1990000,5/5/24,2
24857,38,61,80000,4/3/23,ISRAEL,Ramat Gan,EUPHC7,1864000,5/5/24,2
24858,26,146,58000,12/19/24,FRANCE,Strasbourg,ASNUX9,791000,5/5/24,2
24859,31,238,35000,10/24/23,CANADA,Edmonton,G0U932,107000,5/5/24,2
24860,37,191,32000,6/12/24,ISRAEL,Jerusalem,N2Y3YT,775000,5/5/24,2
24861,3,405,45000,9/9/23,CHINA,Beijing,LRO9BV,1313000,5/5/24,2
24862,8,63,8000,3/10/24,CHINA,Shanghai,HJ6SMD,910000,5/5/24,2
24863,44,166,87000,11/15/24,GERMANY,Frankfurt,K9P0VL,710000,5/5/24,2
24864,65,382,81000,9/21/24,GERMANY,Frankfurt,HNBSQH,236000,5/5/24,2
24865,62,432,81000,4/16/24,BRAZIL,Porto Alegre,O5LM62,1277000,5/5/24,2
24866,53,385,83000,6/9/23,INDIA,Chennai,OSFIJB,1358000,5/5/24,2
24867,58,152,61000,8/27/23,CHINA,Beijing,3H1GAU,1549000,5/5/24,2
24868,13,251,72000,4/18/23,ISRAEL,Jerusalem,1D9PIK,1683000,5/5/24,2
24869,54,152,41000,3/15/23,BRAZIL,Fortaleza,ZI1Y7T,1087000,5/5/24,2
24870,6,278,5000,10/6/23,INDIA,Mumbai,I93OHD,855000,5/5/24,2
24871,11,240,79000,8/24/24,GERMANY,Munich,QI2CZ7,414000,5/5/24,2
24872,56,375,97000,4/1/24,INDIA,Chennai,2C22YU,1987000,5/5/24,2
24873,61,168,99000,9/12/23,FRANCE,Bordeaux,706Z59,1747000,5/5/24,2
24874,6,408,0,6/24/24,CHINA,Shanghai,SEQODK,1208000,5/5/24,2
24875,71,266,20000,8/25/24,CANADA,Toronto,B078JA,1283000,5/5/24,2
24876,61,425,40000,11/11/23,CANADA,Calgary,ZAH88K,1487000,5/5/24,2
24877,56,128,72000,11/4/23,CHINA,Nanjing,EK97IN,335000,5/5/24,2
24878,66,101,57000,1/11/25,FRANCE,Lyon,RIV08D,1814000,5/5/24,2
24879,10,239,30000,10/14/24,CANADA,Ottawa,JGZIKG,1054000,5/5/24,2
24880,47,243,16000,12/3/24,GERMANY,Hamburg,XRMG43,592000,5/5/24,2
24881,46,63,9000,6/13/23,CHINA,Nanjing,KGEUDS,1250000,5/5/24,2
24882,17,446,60000,4/22/24,INDIA,Bangalore,OMUDCM,1474000,5/5/24,2
24883,70,218,76000,4/18/24,JAPAN,Kyoto,EI1X3Y,141000,5/5/24,2
24884,64,185,92000,7/15/23,CANADA,Edmonton,XH0EOJ,926000,5/5/24,2
24885,47,244,56000,5/22/23,CANADA,Calgary,CJXHT6,391000,5/5/24,2
24886,30,421,80000,10/29/24,ISRAEL,Tel Aviv,5LTBOI,1046000,5/5/24,2
24887,2,37,79000,11/3/24,BRAZIL,Rio de Janeiro,T341UT,679000,5/5/24,2
24888,57,188,27000,1/17/24,ISRAEL,Jerusalem,78MJXE,950000,5/5/24,2
24889,11,310,23000,1/25/24,ISRAEL,Tel Aviv,JO2XLU,1378000,5/5/24,2
24890,72,483,6000,10/10/23,GERMANY,Berlin,V62TPU,1366000,5/5/24,2
24891,6,490,30000,11/24/23,CHINA,Shanghai,T8MI26,1484000,5/5/24,2
24892,57,57,95000,10/16/23,SPAIN,Madrid,1EFO4G,900000,5/5/24,2
24893,44,201,62000,7/19/24,CHINA,Shanghai,YTSHTS,592000,5/5/24,2
24894,55,419,81000,3/9/24,SPAIN,Málaga,G31NRH,946000,5/5/24,2
24895,27,355,33000,3/26/23,INDIA,Bangalore,R0JMF0,1111000,5/5/24,2
24896,70,396,24000,6/9/23,CANADA,Calgary,LM9XH7,1881000,5/5/24,2
24897,27,130,84000,9/11/23,SPAIN,Barcelona,PCNLX7,106000,5/5/24,2
24898,26,85,14000,11/13/24,ISRAEL,Petah Tikva,17G1B8,497000,5/5/24,2
24899,18,419,68000,1/9/24,ISRAEL,Beer Sheva,KRMZEV,1133000,5/5/24,2
24900,29,70,97000,2/8/24,BRAZIL,Porto Alegre,0A79HG,52000,5/5/24,2
24901,25,48,33000,2/19/23,SPAIN,Seville,H6K7P0,1922000,5/5/24,2
24902,53,385,0,11/25/23,INDIA,Kolkata,YSMUU4,791000,5/5/24,2
24903,47,323,11000,11/2/23,ISRAEL,Tel Aviv,B7CRIX,1805000,5/5/24,2
24904,24,256,84000,12/11/23,FRANCE,Nice,PFFNXR,1020000,5/5/24,2
24905,63,26,28000,5/23/24,INDIA,Mumbai,BXBBLE,1074000,5/5/24,2
24906,19,478,43000,11/17/24,INDIA,Hyderabad,INOLRU,574000,5/5/24,2
24907,29,230,53000,8/14/24,ISRAEL,Beer Sheva,GIN91Z,369000,5/5/24,2
24908,62,126,5000,1/14/25,CHINA,Guangzhou,TXQP48,1426000,5/5/24,2
24909,74,242,85000,9/18/23,SPAIN,Seville,53Q97B,578000,5/5/24,2
24910,8,8,23000,8/19/23,INDIA,Delhi,YPK4Y0,863000,5/5/24,2
24911,22,98,78000,8/17/23,JAPAN,Nagoya,OU2Y2E,810000,5/5/24,2
24912,19,33,86000,9/17/24,CANADA,Ottawa,R5MJT1,146000,5/5/24,2
24913,52,382,10000,5/21/24,INDIA,Bangalore,B6VNI5,465000,5/5/24,2
24914,58,487,69000,1/5/24,BRAZIL,Belém,TG6K68,409000,5/5/24,2
24915,18,341,95000,9/16/23,INDIA,Chennai,AZULHH,1767000,5/5/24,2
24916,20,483,7000,3/31/23,GERMANY,Berlin,XE1P0V,1377000,5/5/24,2
24917,54,86,4000,4/30/24,INDIA,Kolkata,L7JFDG,1354000,5/5/24,2
24918,8,221,64000,9/30/23,SPAIN,Valencia,HBZI5F,934000,5/5/24,2
24919,1,25,25000,6/7/23,GERMANY,Frankfurt,S0AAFR,717000,5/5/24,2
24920,7,226,22000,10/21/23,JAPAN,Nagoya,B1G87X,111000,5/5/24,2
24921,51,460,13000,12/28/24,GERMANY,Munich,03X9CE,79000,5/5/24,2
24922,25,385,79000,3/22/24,FRANCE,Paris,7SSV34,620000,5/5/24,2
24923,47,481,87000,1/25/24,BRAZIL,São Paulo,0SE48E,1870000,5/5/24,2
24924,56,409,15000,4/17/24,FRANCE,Bordeaux,CC2FTD,1413000,5/5/24,2
24925,6,81,78000,8/22/23,SPAIN,Valencia,ULMDUP,80000,5/5/24,2
24926,3,479,48000,1/30/24,BRAZIL,Fortaleza,CN4656,856000,5/5/24,2
24927,17,435,83000,12/10/23,GERMANY,Cologne,S4TNUN,37000,5/5/24,2
24928,28,208,99000,9/13/23,BRAZIL,Belém,ATIQ3O,1783000,5/5/24,2
24929,18,182,46000,3/13/24,BRAZIL,Brasília,I7H3LR,1012000,5/5/24,2
24930,49,118,29000,7/15/23,INDIA,Hyderabad,IK8UU5,532000,5/5/24,2
24931,42,477,76000,6/28/24,BRAZIL,Brasília,CLX68D,1943000,5/5/24,2
24932,30,135,74000,11/19/24,SPAIN,Seville,0VJROY,546000,5/5/24,2
24933,67,272,16000,11/1/23,INDIA,Mumbai,VAJD0A,300000,5/5/24,2
24934,61,139,8000,7/28/23,CANADA,Toronto,O5PTVG,561000,5/5/24,2
24935,2,452,8000,9/16/23,JAPAN,Kyoto,H4UVD5,1378000,5/5/24,2
24936,49,31,16000,7/15/24,ISRAEL,Haifa,2ROCVP,1517000,5/5/24,2
24937,61,249,95000,5/8/23,SPAIN,Granada,0GCJYY,1189000,5/5/24,2
24938,12,108,71000,9/29/23,GERMANY,Düsseldorf,Q6UGQE,859000,5/5/24,2
24939,48,313,30000,10/29/24,SPAIN,Granada,XT5XFR,384000,5/5/24,2
24940,31,98,7000,4/29/24,SPAIN,Seville,UBNEQI,186000,5/5/24,2
24941,32,485,12000,8/6/24,GERMANY,Düsseldorf,3NPM1O,294000,5/5/24,2
24942,27,454,83000,11/16/23,CHINA,Shanghai,NDTE8I,1195000,5/5/24,2
24943,62,3,43000,5/24/23,GERMANY,Cologne,SJYT7N,1955000,5/5/24,2
24944,42,322,17000,9/21/24,GERMANY,Berlin,2XA9XL,4000,5/5/24,2
24945,46,163,65000,8/24/23,ISRAEL,Haifa,JHDJVS,1725000,5/5/24,2
24946,51,371,96000,12/11/23,JAPAN,Nagoya,SAS7I9,1679000,5/5/24,2
24947,36,478,91000,3/7/24,GERMANY,Frankfurt,9BJRYK,233000,5/5/24,2
24948,51,139,70000,12/2/24,FRANCE,Marseille,BRP6VC,49000,5/5/24,2
24949,24,197,86000,8/31/23,CHINA,Shenzhen,ZRRCJK,1188000,5/5/24,2
24950,50,10,85000,4/2/23,GERMANY,Munich,HBNF9G,850000,5/5/24,2
24951,20,492,4000,4/6/24,ISRAEL,Ramat Gan,005FY6,1289000,5/5/24,2
24952,1,491,85000,4/6/23,JAPAN,Fukuoka,L3IHBN,113000,5/5/24,2
24953,50,416,26000,7/25/24,SPAIN,Madrid,FOJPOE,1360000,5/5/24,2
24954,64,379,82000,10/13/23,SPAIN,Barcelona,T26126,777000,5/5/24,2
24955,62,460,76000,5/13/23,ISRAEL,Haifa,KHJ1B1,1042000,5/5/24,2
24956,43,128,25000,7/12/24,INDIA,Bangalore,LPXAQF,108000,5/5/24,2
24957,22,311,41000,11/22/24,FRANCE,Paris,5IAN3Z,719000,5/5/24,2
24958,53,148,29000,4/29/23,JAPAN,Tokyo,SV9QJ5,785000,5/5/24,2
24959,39,478,6000,11/24/23,CANADA,Edmonton,OAZMZG,273000,5/5/24,2
24960,21,70,33000,11/25/23,GERMANY,Cologne,I1LKIE,278000,5/5/24,2
24961,74,83,10000,1/9/25,FRANCE,Bordeaux,9ZPF2L,1944000,5/5/24,2
24962,53,87,23000,11/23/24,CHINA,Shenzhen,P7D1FZ,133000,5/5/24,2
24963,36,370,40000,3/29/23,SPAIN,Málaga,9T36MV,490000,5/5/24,2
24964,48,450,95000,10/22/23,FRANCE,Nice,KHMHDA,508000,5/5/24,2
24965,32,318,53000,7/22/24,ISRAEL,Petah Tikva,6XTHIX,1294000,5/5/24,2
24966,3,186,62000,12/16/24,SPAIN,Valencia,F7CXIY,501000,5/5/24,2
24967,39,137,25000,10/20/24,CANADA,Edmonton,U58HCG,1932000,5/5/24,2
24968,59,317,71000,8/6/24,CHINA,Shenzhen,4IIIKZ,999000,5/5/24,2
24969,17,249,69000,12/9/24,FRANCE,Strasbourg,0L7XGL,1308000,5/5/24,2
24970,44,18,57000,8/20/23,FRANCE,Paris,U4JV2M,655000,5/5/24,2
24971,7,23,83000,11/27/24,GERMANY,Cologne,KSB9RL,257000,5/5/24,2
24972,66,107,55000,8/27/24,CHINA,Shanghai,66PSYH,1862000,5/5/24,2
24973,7,161,82000,6/28/24,BRAZIL,Rio de Janeiro,3JT0GY,1465000,5/5/24,2
24974,36,377,85000,8/24/23,JAPAN,Nagoya,LUBTCC,1609000,5/5/24,2
24975,67,176,84000,11/12/23,SPAIN,Seville,E7A76K,122000,5/5/24,2
24976,44,166,95000,3/8/23,JAPAN,Sapporo,T2NR3I,823000,5/5/24,2
24977,48,500,2000,6/8/23,CHINA,Shenzhen,3I0A4C,1939000,5/5/24,2
24978,24,452,56000,12/5/23,BRAZIL,Porto Alegre,FN7JN6,1907000,5/5/24,2
24979,55,3,32000,4/22/23,FRANCE,Bordeaux,93U0HH,1222000,5/5/24,2
24980,10,169,77000,11/20/24,BRAZIL,Fortaleza,L9OEZN,1422000,5/5/24,2
24981,49,350,74000,10/21/23,CHINA,Shanghai,8JGBZE,1398000,5/5/24,2
24982,75,39,52000,7/2/23,CANADA,Toronto,ZJ0D8R,1144000,5/5/24,2
24983,33,395,59000,3/4/23,BRAZIL,São Paulo,BF5KTL,410000,5/5/24,2
24984,54,25,28000,6/23/23,ISRAEL,Jerusalem,ZQB9EM,267000,5/5/24,2
24985,45,37,5000,4/17/23,SPAIN,Madrid,FCA2KC,165000,5/5/24,2
24986,56,341,31000,6/28/23,CANADA,Edmonton,7RZMTR,1836000,5/5/24,2
24987,14,233,34000,5/6/24,CHINA,Shanghai,NBOZ76,584000,5/5/24,2
24988,42,244,32000,1/2/25,BRAZIL,Brasília,5UH8SN,1110000,5/5/24,2
24989,18,57,94000,6/17/23,GERMANY,Frankfurt,2RN4NQ,94000,5/5/24,2
24990,16,429,35000,7/3/24,CHINA,Beijing,SVUZ0P,1757000,5/5/24,2
24991,14,256,90000,2/7/24,CHINA,Guangzhou,EEU63L,411000,5/5/24,2
24992,34,214,51000,4/26/24,JAPAN,Nagoya,LGTXRP,677000,5/5/24,2
24993,50,29,9000,5/12/23,BRAZIL,Belém,ELLGNA,601000,5/5/24,2
24994,75,492,62000,12/22/23,ISRAEL,Petah Tikva,YIVSLB,837000,5/5/24,2
24995,48,42,41000,8/26/23,ISRAEL,Haifa,QEHST2,839000,5/5/24,2
24996,75,351,28000,8/14/23,BRAZIL,Brasília,RUU31Z,291000,5/5/24,2
24997,4,389,13000,4/5/23,ISRAEL,Tel Aviv,CAL2TN,1480000,5/5/24,2
24998,29,384,10000,12/11/23,SPAIN,Granada,3DNNPY,1125000,5/5/24,2
24999,50,81,75000,11/2/24,SPAIN,Granada,B9ZK3P,1629000,5/5/24,2
25000,50,8,69000,6/29/24,GERMANY,Munich,GPS2VT,681000,5/5/24,2
25001,24,487,81000,7/21/24,SPAIN,Granada,1KPG9R,775000,5/5/24,2
25002,36,244,97000,6/6/24,CANADA,Calgary,BCDDT5,1082000,5/5/24,2
25003,9,44,29000,4/12/23,GERMANY,Cologne,SVPB02,1971000,5/5/24,2
25004,27,283,56000,11/5/23,ISRAEL,Beer Sheva,IF59G3,1896000,5/5/24,2
25005,17,282,62000,5/26/24,SPAIN,Málaga,YG8FEB,123000,5/5/24,2
25006,25,332,0,1/17/24,ISRAEL,Beer Sheva,0E9YGD,890000,5/5/24,2
25007,32,211,94000,4/19/24,JAPAN,Sapporo,D1KVLA,1087000,5/5/24,2
25008,16,243,36000,4/3/23,INDIA,Delhi,F66PCZ,107000,5/5/24,2
25009,33,235,2000,4/7/24,JAPAN,Osaka,1FGG7B,1109000,5/5/24,2
25010,58,373,14000,12/1/23,INDIA,Delhi,Y02QGK,118000,5/5/24,2
25011,51,395,13000,8/25/23,SPAIN,Barcelona,LXTA23,508000,5/5/24,2
25012,39,289,55000,12/5/23,BRAZIL,São Paulo,5J7CGQ,135000,5/5/24,2
25013,61,227,42000,6/6/24,FRANCE,Strasbourg,ZVCZOZ,1039000,5/5/24,2
25014,34,223,16000,5/30/24,GERMANY,Hamburg,QKE91C,8000,5/5/24,2
25015,67,112,51000,10/4/24,CHINA,Nanjing,VU45PZ,257000,5/5/24,2
25016,59,366,55000,5/19/24,BRAZIL,Porto Alegre,L456A1,893000,5/5/24,2
25017,28,191,51000,8/25/24,FRANCE,Strasbourg,M119Q8,29000,5/5/24,2
25018,4,103,97000,8/28/23,SPAIN,Madrid,JV9IH3,533000,5/5/24,2
25019,13,102,32000,5/22/23,BRAZIL,São Paulo,L4TI3Y,1679000,5/5/24,2
25020,26,383,74000,7/6/24,GERMANY,Frankfurt,RV1VX3,1190000,5/5/24,2
25021,5,461,50000,9/12/24,JAPAN,Osaka,IZKVFO,1468000,5/5/24,2
25022,57,397,99000,3/21/23,JAPAN,Fukuoka,ZUS077,1707000,5/5/24,2
25023,45,125,90000,11/7/23,ISRAEL,Haifa,UH5SME,1986000,5/5/24,2
25024,49,164,44000,3/7/24,GERMANY,Munich,9H0SPH,1653000,5/5/24,2
25025,57,352,34000,3/10/23,JAPAN,Sapporo,KL22VE,1093000,5/5/24,2
25026,40,9,51000,8/10/23,INDIA,Mumbai,IN23O9,1107000,5/5/24,2
25027,53,286,99000,1/6/25,FRANCE,Nice,1TQQ6Y,1566000,5/5/24,2
25028,43,415,84000,7/2/24,CANADA,Calgary,YCJB7E,1735000,5/5/24,2
25029,33,261,64000,8/31/23,CHINA,Chengdu,8SQ5LH,1385000,5/5/24,2
25030,19,103,87000,10/13/23,FRANCE,Bordeaux,Z72MZV,1679000,5/5/24,2
25031,57,8,73000,10/1/24,ISRAEL,Petah Tikva,38CVJA,1586000,5/5/24,2
25032,69,342,12000,11/29/23,ISRAEL,Jerusalem,AO3RYX,1684000,5/5/24,2
25033,68,181,89000,2/5/24,FRANCE,Strasbourg,6VHYTQ,213000,5/5/24,2
25034,34,294,34000,8/7/24,INDIA,Hyderabad,G33JSZ,955000,5/5/24,2
25035,54,308,24000,12/8/23,CHINA,Guangzhou,HHOIK7,584000,5/5/24,2
25036,57,9,92000,5/31/23,FRANCE,Lyon,7SHZ11,1949000,5/5/24,2
25037,61,241,2000,6/3/24,GERMANY,Hamburg,RI1CB9,781000,5/5/24,2
25038,14,14,76000,8/12/23,CHINA,Chengdu,89E9OX,541000,5/5/24,2
25039,4,402,61000,12/10/24,CHINA,Guangzhou,N5TEUO,481000,5/5/24,2
25040,29,442,77000,8/29/24,GERMANY,Cologne,TTT5JI,1167000,5/5/24,2
25041,69,490,93000,9/15/23,CANADA,Ottawa,3DY43A,1331000,5/5/24,2
25042,17,418,17000,4/23/24,CHINA,Chengdu,ICQ6LC,728000,5/5/24,2
25043,41,366,19000,3/6/23,FRANCE,Marseille,50Y0ZI,1963000,5/6/24,2
25044,17,188,65000,7/12/23,SPAIN,Granada,NY5RYT,1805000,5/5/24,2
25045,75,2,11000,8/28/24,ISRAEL,Haifa,IC026Z,209000,5/5/24,2
25046,58,60,94000,3/3/24,BRAZIL,Belém,JSTC02,1203000,5/5/24,2
25047,40,101,60000,11/25/24,BRAZIL,Fortaleza,68DEYE,637000,5/5/24,2
25048,31,169,85000,8/11/24,JAPAN,Sapporo,MUOO5U,1513000,5/5/24,2
25049,21,142,87000,8/3/24,BRAZIL,Belém,KODQR2,441000,5/5/24,2
25050,32,121,53000,2/11/24,FRANCE,Nice,TQNQZM,85000,5/5/24,2
25051,17,90,75000,8/13/23,CHINA,Shenzhen,TK1DDU,984000,5/5/24,2
25052,17,464,88000,7/26/24,ISRAEL,Haifa,CPKIE6,1674000,5/5/24,2
25053,53,298,13000,4/11/23,GERMANY,Hamburg,4LEVTN,1850000,5/5/24,2
25054,38,270,0,5/9/23,INDIA,Bangalore,27QJSR,204000,5/5/24,2
25055,70,322,91000,3/5/24,ISRAEL,Petah Tikva,UOJD5H,471000,5/5/24,2
25056,23,445,97000,6/6/24,CHINA,Chengdu,UFTKPG,421000,5/5/24,2
25057,26,221,98000,6/12/24,GERMANY,Frankfurt,HCEKN4,253000,5/5/24,2
25058,43,90,45000,1/26/24,CANADA,Edmonton,J1Q4PP,496000,5/5/24,2
25059,38,172,53000,10/14/23,CANADA,Edmonton,6Q5OZ0,1742000,5/5/24,2
25060,56,444,67000,12/2/24,ISRAEL,Petah Tikva,9OQUD3,1191000,5/5/24,2
25061,52,406,57000,4/29/24,INDIA,Chennai,AP7E0Z,1186000,5/5/24,2
25062,31,126,30000,11/28/24,ISRAEL,Tel Aviv,PMONCQ,1971000,5/5/24,2
25063,6,418,84000,6/9/23,BRAZIL,Brasília,NH9K2G,398000,5/5/24,2
25064,47,218,58000,6/27/23,CANADA,Toronto,GG8SYS,1912000,5/5/24,2
25065,42,397,30000,6/19/24,CANADA,Montreal,DGRJ1N,870000,5/5/24,2
25066,66,272,41000,1/10/25,INDIA,Kolkata,EQ2AR2,1938000,5/5/24,2
25067,43,111,79000,3/17/24,FRANCE,Bordeaux,E29IL2,1021000,5/5/24,2
25068,66,85,43000,10/7/24,BRAZIL,Belém,7V9TVD,1112000,5/5/24,2
25069,72,40,47000,10/22/23,ISRAEL,Beer Sheva,PJ8MPE,1775000,5/5/24,2
25070,53,453,59000,10/25/24,SPAIN,Granada,SUG40F,308000,5/5/24,2
25071,60,452,16000,10/22/24,JAPAN,Fukuoka,36P0YA,769000,5/5/24,2
25072,15,412,42000,5/19/23,CHINA,Chengdu,7FBOO4,180000,5/5/24,2
25073,56,35,54000,1/25/24,SPAIN,Madrid,0H8GJ9,973000,5/5/24,2
25074,1,160,51000,12/21/24,CHINA,Shenzhen,IQEDOG,392000,5/5/24,2
25075,20,416,33000,6/13/24,SPAIN,Valencia,PFL9NI,1764000,5/5/24,2
25076,62,60,31000,7/19/23,SPAIN,Valencia,CM6ITA,512000,5/5/24,2
25077,75,118,8000,2/28/23,BRAZIL,Brasília,U19X7E,793000,5/5/24,2
25078,33,25,42000,5/11/23,GERMANY,Cologne,MOPBS3,1273000,5/5/24,2
25079,1,344,33000,5/9/24,FRANCE,Lyon,9I0X5Q,783000,5/5/24,2
25080,37,118,86000,3/18/23,JAPAN,Fukuoka,D1GSE4,541000,5/5/24,2
25081,54,462,74000,3/27/24,ISRAEL,Petah Tikva,0QY97R,1592000,5/5/24,2
25082,41,443,43000,7/18/24,FRANCE,Marseille,ZVA2ME,28000,5/5/24,2
25083,20,108,95000,9/20/23,ISRAEL,Petah Tikva,APYVM7,1187000,5/5/24,2
25084,30,171,53000,10/17/23,CHINA,Chengdu,V097MO,1411000,5/5/24,2
25085,49,484,78000,12/2/24,SPAIN,Granada,U8RCPZ,264000,5/5/24,2
25086,54,108,75000,9/4/24,CANADA,Ottawa,6TLE4H,896000,5/5/24,2
25087,14,261,80000,9/28/24,FRANCE,Marseille,033D6F,234000,5/5/24,2
25088,49,383,93000,6/24/23,BRAZIL,São Paulo,FG4XZ6,1078000,5/5/24,2
25089,66,454,41000,9/23/23,ISRAEL,Jerusalem,IDER94,720000,5/5/24,2
25090,36,419,33000,1/6/24,CANADA,Edmonton,64SXEX,1995000,5/5/24,2
25091,63,122,52000,10/24/23,JAPAN,Fukuoka,7JCAAG,1016000,5/5/24,2
25092,68,168,23000,4/1/23,ISRAEL,Jerusalem,2ZI2TG,772000,5/5/24,2
25093,54,196,57000,8/5/23,BRAZIL,Fortaleza,XZKEZY,1923000,5/5/24,2
25094,31,473,34000,6/29/23,BRAZIL,Belém,X028F6,994000,5/5/24,2
25095,67,439,80000,4/8/24,ISRAEL,Petah Tikva,K0Q3FP,1551000,5/5/24,2
25096,48,472,11000,6/6/24,BRAZIL,Belém,5TJQOK,1028000,5/5/24,2
25097,48,169,11000,5/5/23,JAPAN,Kyoto,CV4NJQ,1707000,5/5/24,2
25098,74,414,9000,7/2/24,CANADA,Toronto,947DN4,128000,5/5/24,2
25099,21,10,51000,10/30/23,GERMANY,Munich,NCQIU3,741000,5/5/24,2
25100,66,95,90000,10/28/23,SPAIN,Seville,BBQUJ5,247000,5/5/24,2
25101,18,237,68000,6/22/24,GERMANY,Berlin,T4R51G,113000,5/5/24,2
25102,24,205,6000,12/29/23,CANADA,Vancouver,2P969I,1788000,5/5/24,2
25103,47,325,44000,3/17/23,CHINA,Nanjing,4MO9NS,542000,5/5/24,2
25104,3,467,19000,9/10/24,GERMANY,Munich,EXHD1Q,265000,5/5/24,2
